"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"16","7897801","RNU5E-1","26829","RNA, U5E small nuclear 1",0.451506096799509,7.20094389034426,0.647999885339333,0.528821058404578,0.885035952573037,-5.70022667382841
"17","7897803","PLOD1","5351","procollagen-lysine,2-oxoglutarate 5-dioxygenase 1",0.0586544934725044,8.18632304883666,0.327599885816764,0.748688197936888,0.956025110527054,-5.85339527688885
"18","7897877","TNFRSF1B","7133","TNF receptor superfamily member 1B",-0.502217047619054,7.1144267449155,-0.965290379974886,0.352878983448247,0.806706698137776,-5.45788356962712
"19","7897960","AADACL3","126767","arylacetamide deacetylase like 3",-0.0429412409868037,4.62405131980799,-0.237258209053895,0.816337598669151,0.97383249606625,-5.8787911173671
"20","7898161","EFHD2","79180","EF-hand domain family member D2",0.187196983998721,8.62942602703376,1.20169302179158,0.251967896940419,0.754012544363136,-5.22520345440844
"21","7898227","PLEKHM2","23207","pleckstrin homology and RUN domain containing M2",-0.121985112693686,8.30905075782876,-0.672417990685988,0.513673236406129,0.879652572313223,-5.68465680657745
"22","7898256","TMEM82","388595","transmembrane protein 82",-0.000874107240939281,5.45946214130996,-0.00491935667917082,0.996153326458948,0.999065548112062,-5.90692316073246
"23","7898314","CLCNKB","1188","chloride voltage-gated channel Kb",-0.226677723303051,4.8836573691245,-1.0756312516101,0.302609574040079,0.773372105300691,-5.35442858773044
"24","7898350","LINC01783","100132147","long intergenic non-protein coding RNA 1783",-0.0256125628754713,4.31793345065146,-0.10620012888473,0.917125179015034,0.989752906483767,-5.90128538544756
"25","7898448","PADI4","23569","peptidyl arginine deiminase 4",0.250331863156958,5.03907734864026,1.18399740979507,0.25865058339231,0.755484135985388,-5.24402358810884
"26","7898533","KLHDC7A","127707","kelch domain containing 7A",-0.0898981464241499,5.96017299956687,-0.543128784606175,0.596685488072422,0.90572377537182,-5.76094925253421
"27","7898549","MRTO4","51154","MRT4 homolog, ribosome maturation factor",0.0606281085547664,7.81356504141616,0.20970253175294,0.837311467501405,0.979034815915391,-5.88493723400626
"28","7898623","UBXN10","127733","UBX domain protein 10",-0.578965160471163,6.67148691241166,-1.83842587847797,0.0901035109612701,0.523809443027318,-4.42329326711056
"29","7898677","HS6ST1","9394","heparan sulfate 6-O-sulfotransferase 1",0.332602200738217,8.49874026173271,1.55219785727237,0.145795750412412,0.628232436433898,-4.81108396648754
"30","7898693","ALPL","249","alkaline phosphatase, biomineralization associated",-0.0999499188939472,5.13357916043393,-0.34196951936417,0.738109421316063,0.952758526006057,-5.84861951152382
"31","7898725","CELA3A","10136","chymotrypsin like elastase 3A",0.062522484200989,5.41994776854275,0.297038590408467,0.771362407480172,0.959867793492253,-5.86288247901825
"32","7898736","LINC00339","29092","long intergenic non-protein coding RNA 339",0.0127673442390002,6.84407120230143,0.0602425534350925,0.952924117084301,0.992294565501146,-5.905116671195
"33","7898799","C1QC","714","complement C1q C chain",-0.154916462737022,5.0507345478944,-0.467353302805472,0.648366679779647,0.924715493005633,-5.79848934830683
"34","7898805","C1QB","713","complement C1q B chain",-0.132172028635845,5.0214916295662,-0.432116242455255,0.673088235600092,0.930848905588434,-5.81410014536751
"35","7898894","PITHD1","57095","PITH domain containing 1",0.106119027373906,7.49014626510675,0.547896264248982,0.593505289885707,0.904432044330917,-5.7584079676497
"36","7898939","NIPAL3","57185","NIPA like domain containing 3",-0.275488043867722,7.43741720052667,-1.48802370251386,0.161769803696793,0.646502592309728,-4.89238093270357
"37","7898957","RCAN3","11123","RCAN family member 3",0.126936009011803,6.85044856069184,0.649799166948894,0.527696191619614,0.885035952573037,-5.69909762451663
"38","7898998","RHD","6007","Rh blood group D antigen",-0.619194364153269,5.12515528733529,-2.60302992652237,0.0226094538826266,0.374553315630085,-3.24709569310575
"39","7899160","CD52","1043","CD52 molecule",-0.168861357602411,7.46003975840389,-0.622362108772855,0.544997272748915,0.890621359901566,-5.71599738415277
"40","7899187","HMGN2","3151","high mobility group nucleosomal binding domain 2",0.275408473104148,11.0870005213831,1.43349650008051,0.176487369717936,0.661575362226657,-4.95963898828345
"41","7899323","SYTL1","84958","synaptotagmin like 1",0.217799080196772,7.36326596977738,1.24114773701269,0.237556251833774,0.741310436610067,-5.1824679638473
"42","7899361","STX12","23673","syntaxin 12",-0.259962627463436,6.93161080362734,-1.84024390391407,0.0898211208906957,0.523809443027318,-4.42071195597251
"43","7899392","SCARNA1","677774","small Cajal body-specific RNA 1",0.016385788548515,4.03438555152653,0.10224584020594,0.920199143259359,0.989752906483767,-5.90169810616693
"44","7899394","THEMIS2","9473","thymocyte selection associated family member 2",-0.257985374289263,7.9072784481721,-1.20722424069614,0.249907034440966,0.754012544363136,-5.21927635219011
"45","7899436","SESN2","83667","sestrin 2",-0.0342523824041514,6.89156206031508,-0.230611128864258,0.821384140819398,0.975417511045322,-5.88034244409838
"46","7899455","PHACTR4","65979","phosphatase and actin regulator 4",0.0794997224526117,8.34084554445625,0.429207920642337,0.67514704653664,0.930848905588434,-5.81533575675945
"47","7899499","RAB42","115273","RAB42, member RAS oncogene family",0.0238861600580274,4.21194581918979,0.0926558842671561,0.927659607312307,0.991897657656495,-5.90263410935142
"48","7899528","OPRD1","4985","opioid receptor delta 1",0.033329579265188,6.36477869441155,0.175719122611382,0.863356307027939,0.981303413383902,-5.8914805809119
"49","7899562","PTPRU","10076","protein tyrosine phosphatase receptor type U",-0.107617421799546,4.87028894238295,-0.489504017541353,0.633044107438899,0.920702480834628,-5.78807349953797
"50","7899604","ZCCHC17","51538","zinc finger CCHC-type containing 17",0.152608352821075,7.67261899804179,0.85698707205238,0.407736470242352,0.840284169296571,-5.55011249645862
"51","7899627","TINAGL1","64129","tubulointerstitial nephritis antigen like 1",-0.16970827036134,4.56101621883141,-0.979230754417235,0.346216023108093,0.805213242077892,-5.44533102527972
"52","7899821","KIAA1522","57648","KIAA1522",-0.193090613247319,5.9371277069408,-1.13108863066436,0.279454879950875,0.758290831033204,-5.2989836972385
"53","7899829","S100PBP","64766","S100P binding protein",-0.358764341973688,7.9399970317351,-2.15419282936214,0.0515793293328789,0.45846128842488,-3.95673362824959
"54","7899882","ZNF362","149076","zinc finger protein 362",-0.172269343195971,4.09136102763934,-0.932797272109636,0.368761773572906,0.819180427129613,-5.48654609761008
"55","7899884","ZSCAN20","7579","zinc finger and SCAN domain containing 20",-0.0945323699621579,5.48238591892322,-0.592682452620827,0.564063951858712,0.89563671078648,-5.73350992247862
"56","7899927","GJB4","127534","gap junction protein beta 4",0.199038638888659,4.84399219425268,1.08236471887219,0.29972367778047,0.771321794905129,-5.34781703852322
"57","7900009","AGO4","192670","argonaute RISC component 4",0.270282391772082,7.58197726327295,1.35212256225272,0.200522375545284,0.697570034760938,-5.05674212252251
"58","7900129","SH3D21","79729","SH3 domain containing 21",-0.150544462047455,5.26599579229902,-0.658860486183209,0.522052193441403,0.884224628387908,-5.69336747747291
"59","7900146","ZC3H12A","80149","zinc finger CCCH-type containing 12A",0.0418523504664181,7.1686709671794,0.214246901806799,0.833843092962366,0.978850237621739,-5.88397539406259
"60","7900157","RPS27","6232","ribosomal protein S27",-0.107745826336034,12.422234261913,-0.705983546587998,0.493271241633199,0.87514250155132,-5.66238766281523
"61","7900336","MACF1","23499","microtubule actin crosslinking factor 1",-0.115604088501591,4.85479169238801,-0.504614825992457,0.622691480429733,0.916217999969515,-5.78070267003228
"62","7900365","MFSD2A","84879","major facilitator superfamily domain containing 2A",0.140368954491869,6.49989782704507,0.644793300415313,0.530829136345465,0.88545901518648,-5.70223159036215
"63","7900395","RLF","6018","rearranged L-myc fusion",-0.171379066310156,7.77829352195537,-0.797949232380974,0.439939107220801,0.854368553930623,-5.5963257535985
"64","7900413","ZMPSTE24","10269","zinc metallopeptidase STE24",0.135798927843663,8.96492328709265,0.650519347718905,0.527246337091441,0.885035952573037,-5.69864489591324
"65","7900461","ZNF684","127396","zinc finger protein 684",-0.370618704018755,4.55183382014951,-2.11898419650062,0.0549514154368213,0.462432169464178,-4.01038794753861
"66","7900488","MIR30E","407034","microRNA 30e",0.208044386133978,3.49649562438084,0.770896012274562,0.455230963977619,0.854368553930623,-5.61651710515479
"67","7900603","TMEM269","100129924","transmembrane protein 269",0.0733255541283064,4.0246773013201,0.355337687294357,0.728317713519087,0.951113909024038,-5.84399629252867
"68","7900609","ERMAP","114625","erythroblast membrane associated protein (Scianna blood group)",-0.0959047071560049,6.71167079631201,-0.403737553747871,0.693293016651806,0.93787913839757,-5.82581102093037
"69","7900658","TIE1","7075","tyrosine kinase with immunoglobulin like and EGF like domains 1",-0.206439381724728,7.07743562384116,-0.637258182795804,0.535564982813056,0.888516658721942,-5.70690648544339
"70","7900683","MPL","4352","MPL proto-oncogene, thrombopoietin receptor",0.324084719698126,5.67243682370284,0.942470022378615,0.363982101442058,0.813544421448916,-5.47810134535576
"71","7900792","PTPRF","5792","protein tyrosine phosphatase receptor type F",-0.253437805860829,5.57025638101918,-1.40319654204628,0.185140403755267,0.672408812105289,-4.9962630474895
"72","7900833","KDM4A","9682","lysine demethylase 4A",0.0177214908970171,8.61927275419247,0.0987577691280761,0.922911797688661,0.989752906483767,-5.90204919115204
"73","7900911","DPH2","1802","diphthamide biosynthesis 2",0.324395381713113,6.86743642561465,1.41510215434603,0.181699141891904,0.670063033095064,-4.98193764206591
"74","7900999","ARMH1","339541","armadillo like helical domain containing 1",0.100554504619235,6.29666432434818,0.367969688598209,0.719110805477476,0.946233960257643,-5.8394683647916
"75","7901050","SNORD38A","94162","small nucleolar RNA, C/D box 38A",0.00114073915039725,5.66227984306084,0.00442200160711227,0.996542228603214,0.999065548112062,-5.9069254892465
"76","7901073","UROD","7389","uroporphyrinogen decarboxylase",-0.0770010390430986,9.46912088871718,-0.397418517092237,0.69782629501966,0.938776459183591,-5.82831349348081
"77","7901091","TOE1","114034","target of EGR1, exonuclease",0.255213846141005,7.58029900372362,1.10603587753291,0.28974239473465,0.766599012887132,-5.32430909376063
"78","7901123","NASP","4678","nuclear autoantigenic sperm protein",-0.019373863415364,8.85741701681549,-0.0768767469707897,0.939950162986838,0.992294565501146,-5.90397399282252
"79","7901187","LURAP1","541468","leucine rich adaptor protein 1",-0.0737336796281385,5.62335651828346,-0.312103884079283,0.760156082367222,0.958122156365456,-5.85831980712952
"80","7901253","TEX38","374973","testis expressed 38",0.315081693632333,3.78199539130251,1.47862136678779,0.164230913511516,0.647345467273722,-4.90409997687568
"81","7901287","CYP4Z1","199974","cytochrome P450 family 4 subfamily Z member 1",0.0409769258791242,3.5421267910109,0.192545030917117,0.850437988409099,0.981303413383902,-5.88838412917503
"82","7901336","STRADB","55437","STE20 related adaptor beta",-0.131476092214179,8.39501720191343,-0.691086467870052,0.502265411901133,0.87706620279924,-5.67239435925232
"83","7901460","GPX7","2882","glutathione peroxidase 7",0.0291109111611298,7.28575299779169,0.121436340202509,0.905294416606324,0.989658626715489,-5.89954905434744
"84","7901513","SCP2","6342","sterol carrier protein 2",0.131053890028151,6.52088238234855,0.783802168469092,0.447894075154057,0.854368553930623,-5.60696252814248
"85","7901549","CPT2","1376","carnitine palmitoyltransferase 2",0.123278813773261,7.07728059327636,0.782470628373653,0.448647517483057,0.854368553930623,-5.60795488213581
"86","7901748","FGGY","55277","FGGY carbohydrate kinase domain containing",-0.0154013461959064,5.60474093303841,-0.07793084814611,0.939128572452714,0.992294565501146,-5.90389224950372
"87","7901765","HOOK1","51361","hook microtubule tethering protein 1",-0.559161652431115,3.3813085481572,-2.44370044418075,0.0303933283590004,0.403738011308439,-3.50359334767643
"88","7901788","NFIA","4774","nuclear factor I A",-0.783523864356916,7.31618198223252,-2.65105647331963,0.0206706642951457,0.366140156489257,-3.16905326539242
"89","7901802","MGC34796","414927","sepiapterin reductase (7,8-dihydrobiopterin:NADP+ oxidoreductase) pseudogene",-0.137545846172393,4.90132202678881,-0.623130224870388,0.544508634864708,0.890621359901566,-5.71553352241129
"90","7901913","FOXD3","27022","forkhead box D3",0.0305515880876124,5.28119528275931,0.143987133976315,0.887828131734731,0.986825268086915,-5.8965537756987
"91","7901915","ALG6","29929","ALG6 alpha-1,3-glucosyltransferase",0.206226536701726,6.65470015390851,1.07028236916613,0.304916825903741,0.774102023408738,-5.35965663141715
"92","7901931","EFCAB7","84455","EF-hand calcium binding domain 7",-0.0282616905445279,4.80050486940485,-0.142339807853706,0.889102081488382,0.986922231522414,-5.89678975519699
"93","7901951","PGM1","5236","phosphoglucomutase 1",0.387881622928397,8.96487963736717,1.46988837614567,0.166545145894497,0.649037488726334,-4.91493983181174
"94","7901993","CACHD1","57685","cache domain containing 1",0.348718095184109,5.17243998809017,1.12499610813168,0.28193065855344,0.760954747739935,-5.30518432655316
"95","7902104","PDE4B","5142","phosphodiesterase 4B",-0.0817320672201669,5.36513658805715,-0.326860887748427,0.749233704390757,0.956025110527054,-5.85363544599359
"96","7902158","TCTEX1D1","200132","Tctex1 domain containing 1",0.204218363013376,7.22238320262444,0.339783812468952,0.739714986232594,0.95333485094818,-5.84935889405598
"97","7902189","IL23R","149233","interleukin 23 receptor",-0.040724893158425,2.63514457622758,-0.236559778699496,0.816867456897986,0.973989200381405,-5.87895617300207
"98","7902227","GADD45A","1647","growth arrest and DNA damage inducible alpha",-0.308859122918652,7.99458324401581,-1.84278373708627,0.0894279540595852,0.523809443027318,-4.41710352160295
"99","7902282","HHLA3","11147","HERV-H LTR-associating 3",-0.417958389652828,5.15440455920878,-2.37368684180064,0.0345808050870905,0.419592246604632,-3.61490345765333
"100","7902353","LHX8","431707","LIM homeobox 8",0.151283789491609,3.7785256588172,0.586303888957912,0.568208434184262,0.896354596732358,-5.73716863016813
"101","7902396","SNORD45C","692085","small nucleolar RNA, C/D box 45C",0.303511717729434,5.81982438128475,1.50147257663017,0.158303945912057,0.641345120340707,-4.87553184744963
"102","7902495","NEXN","91624","nexilin F-actin binding protein",-0.280525608870643,3.87713950079173,-1.14780039774631,0.272749210977368,0.757249513266536,-5.28183860015215
"103","7902512","DNAJB4","11080","DnaJ heat shock protein family (Hsp40) member B4",-0.431998623699644,6.08580877058687,-1.83557591384589,0.0905478055995448,0.524018973365139,-4.42733703571836
"104","7902541","IFI44L","10964","interferon induced protein 44 like",-3.19777493062153,5.76243158222931,-2.71220016184263,0.0184363398417806,0.361330888140087,-3.06929670533006
"105","7902553","IFI44","10561","interferon induced protein 44",-1.74674583709161,6.33793516832578,-2.6053263052838,0.0225128393625818,0.374553315630085,-3.24337092574272
"106","7902565","ADGRL2","23266","adhesion G protein-coupled receptor L2",-0.0976032170472849,3.07684842433795,-0.449575168478218,0.660787367333713,0.927345994161068,-5.80651305879121
"107","7902594","PRKACB","5567","protein kinase cAMP-activated catalytic subunit beta",0.0121370376381513,9.36880354119189,0.0464766840499496,0.963671698006948,0.992294565501146,-5.90585277753076
"108","7902687","CCN1","3491","cellular communication network factor 1",-0.0276006797029673,4.44114086788623,-0.135084713284406,0.894716552307371,0.988114894163587,-5.8977968423779
"109","7902799","LINC01140","339524","long intergenic non-protein coding RNA 1140",0.363634041344356,5.68359242294229,0.866296359050458,0.402806082031796,0.836378926496149,-5.54255991775301
"110","7902810","LMO4","8543","LIM domain only 4",0.717610895172453,7.4982674462148,1.50439861660388,0.157558311561834,0.640162330188619,-4.87185264510323
"111","7902874","LRRC8C","84230","leucine rich repeat containing 8 VRAC subunit C",-0.0799480747990939,6.79608965959609,-0.479215126847572,0.640139923288578,0.924715493005633,-5.79296924113745
"112","7902934","BRDT","676","bromodomain testis associated",0.162633293106877,3.00305374830622,0.968333567026934,0.351416719845685,0.805921003253987,-5.45515636311116
"113","7902965","BTBD8","284697","BTB domain containing 8",-0.0923169164757036,3.61958951973035,-0.397536263820301,0.697741711775398,0.938776459183591,-5.82826721437513
"114","7903022","SNORD21","6083","small nucleolar RNA, C/D box 21",-0.0576868886384752,6.26267576229122,-0.258041907235786,0.800614579879815,0.970480470257818,-5.8736591016479
"115","7903188","PTBP2","58155","polypyrimidine tract binding protein 2",0.0635423691818904,6.80909364363068,0.288707036781207,0.777583158744627,0.961548790849475,-5.86531032133856
"116","7903358","VCAM1","7412","vascular cell adhesion molecule 1",0.148161099266098,3.58444761391197,0.924617463976722,0.372837866197085,0.823035875396274,-5.49362904798748
"117","7903401","DNAJA1P5","94236","DnaJ heat shock protein family (Hsp40) member A1 pseudogene 5",-0.29529342218142,2.83722492383665,-1.51511400662686,0.154853228743681,0.639529169060664,-4.85833856859227
"118","7903404","RNPC3","55599","RNA binding region (RNP1, RRM) containing 3",-0.248648513542061,6.79931498134551,-1.46386785217132,0.168156577844294,0.649037488726334,-4.92238747667454
"119","7903507","FAM102B","284611","family with sequence similarity 102 member B",-0.0579635820376811,8.4898992399919,-0.220085968593074,0.829391919143164,0.97749551407781,-5.88270949950184
"120","7903561","SPATA42","642864","spermatogenesis associated 42",0.0530623185524552,2.76602899981178,0.290920528364765,0.775928870015814,0.961451928518107,-5.86467194089753
"121","7903765","GSTM1","2944","glutathione S-transferase mu 1",-0.495791977055582,5.78154328984275,-0.654157950887774,0.524976884991461,0.884224628387908,-5.69635043395676
"122","7903777","GSTM5","2949","glutathione S-transferase mu 5",-0.596227715885616,3.89796425608652,-2.88855939415912,0.0132393177013541,0.352908815057691,-2.77960833677738
"123","7903786","CSF1","1435","colony stimulating factor 1",-1.13559715303178,8.57294803172445,-4.37377890059354,0.000843079445789164,0.180344954134857,-0.367853166899218
"124","7903854","SLC6A17","388662","solute carrier family 6 member 17",-0.157340667995005,4.64260404304994,-0.731003180506208,0.478385875514903,0.869003487379033,-5.64514213773636
"125","7903893","CD53","963","CD53 molecule",-0.667826736446953,10.0698687810209,-3.3783938178226,0.0052655476561893,0.260501251066913,-1.96927245307821
"126","7903935","CHIAP2","149620","chitinase, acidic pseudogene 2",0.333431176820178,3.0379298201356,2.21260057684751,0.0464109283448235,0.448417072962836,-3.86695449245754
"127","7904018","CTTNBP2NL","55917","CTTNBP2 N-terminal like",-0.61808255853093,5.44080577694473,-3.19631969891105,0.00741550905513134,0.282459000341716,-2.27048064631538
"128","7904158","OLFML3","56944","olfactomedin like 3",-0.26433341038866,4.31692469524631,-1.12293308062672,0.28277277933383,0.760954747739935,-5.30727789200883
"129","7904226","SLC22A15","55356","solute carrier family 22 member 15",0.273564698334757,7.64015257634352,1.09446598898531,0.294589175705178,0.766651900291683,-5.33585065071737
"130","7904244","MAB21L3","126868","mab-21 like 3",-0.166244480336985,3.49124028026302,-0.990670800314423,0.340815820776538,0.800168880615574,-5.43491634806868
"131","7904293","PTGFRN","5738","prostaglandin F2 receptor inhibitor",-0.106015875456789,5.2887242793174,-0.562486216872484,0.583827494396375,0.90041754687386,-5.75050003990061
"132","7904303","CD101","9398","CD101 molecule",-0.370986616158448,3.98233776284033,-1.34937916906878,0.20137750657307,0.698732425093138,-5.05994520634596
"133","7904364","WDR3","10885","WD repeat domain 3",-0.0133094149914212,7.53067220106479,-0.0581622307245557,0.954547747163339,0.992294565501146,-5.90524008710756
"134","7904433","PHGDH","26227","phosphoglycerate dehydrogenase",0.214214784006879,9.78255003043183,0.776128886698293,0.452247039672819,0.854368553930623,-5.61266035583277
"135","7904480","RNVU1-3","101954272","RNA, variant U1 small nuclear 3",-0.0377524486006693,3.39087916694494,-0.131393361812224,0.897575463689106,0.988137236801435,-5.89828908851857
"136","7904715","RNVU1-6","101954276","RNA, variant U1 small nuclear 6",-0.0421404512125791,6.06889515671589,-0.183810032582547,0.8571390201588,0.981303413383902,-5.89002673118239
"137","7904726","TXNIP","10628","thioredoxin interacting protein",-1.41291434873079,10.6732414713357,-5.53667798741685,0.000114719784039026,0.113850068466948,1.3230120399124
"138","7904751","RBM8A","9939","RNA binding motif protein 8A",0.372639383925345,6.56853508162779,1.63358959911574,0.127504439123493,0.599309076999035,-4.70482247214461
"139","7904796","ANKRD35","148741","ankyrin repeat domain 35",0.226111343747649,4.5685517356421,1.24888321265166,0.234808856279511,0.739761053288275,-5.17396574691727
"140","7904883","CHD1L","9557","chromodomain helicase DNA binding protein 1 like",0.115101682847708,8.34180029989686,0.396326561196204,0.698610901536056,0.938776459183591,-5.82874203971392
"141","7904927","GJA8","2703","gap junction protein alpha 8",-0.0601304907843092,4.62801721910087,-0.290416551726834,0.776305424880824,0.961451928518107,-5.86481771238595
"142","7904965","PDE4DIP","9659","phosphodiesterase 4D interacting protein",-0.109994043874959,3.48039428425203,-0.539094039166469,0.599383710685943,0.906493204364309,-5.76308347009207
"143","7904967","RNVU1-19","101954277","RNA, variant U1 small nuclear 19",-0.376634511549963,6.09158596544475,-0.912375167337517,0.378996793267809,0.824431147716552,-5.50412927428747
"144","7904974","PFN1P2","767846","profilin 1 pseudogene 2",0.408916014738896,10.6469824026631,2.3938686219467,0.0333200247615844,0.416285630275073,-3.58291683044399
"145","7905088","H2AC20","8338","H2A clustered histone 20",-0.231553258602711,11.6229737566977,-1.37236128404095,0.194305603713926,0.685827355944503,-5.03296775779364
"146","7905147","C1orf54","79630","chromosome 1 open reading frame 54",-0.118468922521981,4.29188734011212,-0.630817562625732,0.539631850079324,0.88960858008656,-5.71086174192852
"147","7905154","CIART","148523","circadian associated repressor of transcription",-0.270437991946181,4.25002731442208,-1.23400387264497,0.240116146279811,0.743743560399284,-5.19028421132448
"148","7905233","ADAMTSL4","54507","ADAMTS like 4",-0.199980609733173,6.33862342839104,-0.787152569267249,0.44600185577929,0.854368553930623,-5.60445888004655
"149","7905299","PRUNE1","58497","prune exopolyphosphatase 1",-0.196831743547059,6.80547602384994,-1.45107296821961,0.171624923862275,0.655966910456541,-4.93814609286391
"150","7905324","C1orf56","54964","chromosome 1 open reading frame 56",-0.226623070718705,6.13638055798142,-1.41511605588243,0.181695155097027,0.670063033095064,-4.98192086558318
"151","7905329","MLLT11","10962","MLLT11 transcription factor 7 cofactor",-0.489163324938221,7.32182306394498,-2.02706616231649,0.0647508894994524,0.48033857823944,-4.14867539698877
"152","7905339","GABPB2","126626","GA binding protein transcription factor subunit beta 2",-0.00560977900763326,6.19269189559019,-0.0309393480638468,0.97581115166092,0.995056668522893,-5.90645554793861
"153","7905510","LCE4A","199834","late cornified envelope 4A",-0.0953272347964962,4.83821477479122,-0.530635607283446,0.605060361073898,0.908652728647523,-5.7675085053821
"154","7905525","LCE1B","353132","late cornified envelope 1B",0.342389720486776,3.09771939630464,1.73075291950179,0.108323249017875,0.563385160804275,-4.57366179851733
"155","7905533","IVL","3713","involucrin",-0.0208664053986158,4.63932523220052,-0.116467349215038,0.90915033477255,0.989752906483767,-5.90014080688979
"156","7905544","SPRR1A","6698","small proline rich protein 1A",-0.0476606230336838,5.07959957357693,-0.257252950830569,0.801209823009693,0.970569571900259,-5.87386169275732
"157","7905571","S100A9","6280","S100 calcium binding protein A9",-0.410588069711638,7.28750280054037,-0.447623426889112,0.662157466263995,0.928321042572429,-5.80737563777299
"158","7905576","S100A7A","338324","S100 calcium binding protein A7A",0.113313974985015,3.77326269431727,0.557513986736874,0.587116376312825,0.901738714129081,-5.75321716761977
"159","7905581","S100A1","6271","S100 calcium binding protein A1",-0.0599646680416779,4.13469711132322,-0.29117246880746,0.775740650565791,0.961451928518107,-5.86459897562608
"160","7905677","CREB3L4","148327","cAMP responsive element binding protein 3 like 4",0.112907745604026,5.99489591586882,0.620512265218065,0.546175057344285,0.890621359901566,-5.71711230074093
"161","7905789","IL6R","3570","interleukin 6 receptor",0.449230493434992,7.48443184974457,2.04796538130901,0.0623897184558363,0.477753364011536,-4.11747025402949
"162","7905848","LENEP","55891","lens epithelial protein",-0.00306068158510087,5.10304895075181,-0.0137240061293631,0.989268879285684,0.997898773341658,-5.90684089188291
"163","7905881","ADAM15","8751","ADAM metallopeptidase domain 15",0.205200289079711,8.20848425553411,1.29195299454318,0.219972271834359,0.723949731633363,-5.12590082883106
"164","7905918","EFNA3","1944","ephrin A3",-0.110113477458825,5.02950306172544,-0.529601979245971,0.605755909078611,0.908827025578719,-5.76804468111028
"165","7905929","EFNA1","1942","ephrin A1",-0.0727476749930167,5.84031502407096,-0.29880044190995,0.770049021254701,0.959867793492253,-5.86236035599853
"166","7905938","SLC50A1","55974","solute carrier family 50 member 1",0.0202375048508738,9.12944422788793,0.11321761371177,0.911673426923646,0.989752906483767,-5.90051447632057
"167","7905986","FDPS","2224","farnesyl diphosphate synthase",0.149107640187367,9.47005914817774,0.907076813685086,0.381684044130352,0.824431147716552,-5.50863617949426
"168","7906061","SYT11","23208","synaptotagmin 11",-0.221207777771875,6.80531900286327,-0.841990240409918,0.415763812075053,0.845362461457703,-5.56212821087487
"169","7906085","LMNA","4000","lamin A/C",-0.221948532606987,8.029270632359,-0.799355851284432,0.439153167443188,0.854368553930623,-5.5952588444492
"170","7906107","SEMA4A","64218","semaphorin 4A",0.396215799552969,7.24293500447101,2.07924420721091,0.0590049596201773,0.475373861323518,-4.07050226366815
"171","7906205","BCAN","63827","brevican",-0.0044007183153365,6.24152647766604,-0.0236952155754395,0.981473402999121,0.997156631636982,-5.90665389619812
